60%-3,,80%-3,,100%-3,,
²¨³¤ (nm),Abs,²¨³¤ (nm),Abs,²¨³¤ (nm),Abs,
429.0132751,1.585576057,429.0132751,1.965457559,429.0132751,2.204409838,
428.0145264,1.578891516,428.0145264,1.96723485,428.0145264,2.207997084,
427.0155945,1.576519728,427.0155945,1.960165739,427.0155945,2.197097301,
426.0165405,1.572223425,426.0165405,1.959563017,426.0165405,2.186337709,
425.0173035,1.566424727,425.0173035,1.959700942,425.0173035,2.196066618,
424.0178223,1.565671086,424.0178223,1.952971935,424.0178223,2.186040401,
423.0181885,1.567914605,423.0181885,1.949934483,423.0181885,2.18528223,
422.0184937,1.566855907,422.0184937,1.945792913,422.0184937,2.19010973,
421.0185242,1.563206911,421.0185242,1.942757487,421.0185242,2.166213989,
420.0183716,1.558228254,420.0183716,1.95107317,420.0183716,2.179362059,
419.0181274,1.554434419,419.0181274,1.934452176,419.0181274,2.183832645,
418.0176697,1.551633596,418.0176697,1.93571794,418.0176697,2.177170038,
417.0169678,1.548325539,417.0169678,1.93303597,417.0169678,2.178179264,
416.0162048,1.543275952,416.0162048,1.924682856,416.0162048,2.181056023,
415.0152283,1.539749622,415.0152283,1.919285417,415.0152283,2.168959141,
414.0140991,1.529719472,414.0140991,1.913294554,414.0140991,2.168562651,
413.0127869,1.526587367,413.0127869,1.904935718,413.0127869,2.141484976,
412.011322,1.520579815,412.011322,1.892295599,412.011322,2.147197962,
411.009613,1.513927341,411.009613,1.893153667,411.009613,2.138777733,
410.0078735,1.506844282,410.0078735,1.885856867,410.0078735,2.131906509,
409.0058594,1.503674388,409.0058594,1.866014242,409.0058594,2.10919404,
408.0036926,1.497978926,408.0036926,1.866912484,408.0036926,2.111325264,
407.0014038,1.496135235,407.0014038,1.855534434,407.0014038,2.096062183,
405.9989319,1.491094112,405.9989319,1.849350452,405.9989319,2.087468386,
404.9962769,1.484677792,404.9962769,1.847755075,404.9962769,2.088694572,
403.9934387,1.479370236,403.9934387,1.837862253,403.9934387,2.086316347,
402.990509,1.482067108,402.990509,1.830916524,402.990509,2.066723347,
401.9873657,1.474814534,401.9873657,1.827427149,401.9873657,2.070563793,
400.9840393,1.47725594,400.9840393,1.834322929,400.9840393,2.069135904,
400.019165,1.479029894,400.019165,1.833848476,400.019165,2.06139636,
399.0155945,1.473438263,399.0155945,1.821515441,399.0155945,2.070190191,
398.0117798,1.479154468,398.0117798,1.826688766,398.0117798,2.056582212,
397.007843,1.478214264,397.007843,1.829689145,397.007843,2.053696156,
396.0037537,1.482310772,396.0037537,1.818907261,396.0037537,2.053102493,
394.9994812,1.482462287,394.9994812,1.820822239,394.9994812,2.048668623,
393.9950562,1.481872082,393.9950562,1.82031405,393.9950562,2.061862946,
392.9904785,1.484139323,392.9904785,1.82595706,392.9904785,2.058837414,
391.9857178,1.481041193,391.9857178,1.817816734,391.9857178,2.051585197,
390.9808044,1.481383562,390.9808044,1.825277805,390.9808044,2.060145378,
390.0144043,1.484766483,390.0144043,1.814922094,390.0144043,2.061373234,
389.0091858,1.487904787,389.0091858,1.823626637,389.0091858,2.060184717,
388.0038147,1.487330675,388.0038147,1.825870633,388.0038147,2.05757308,
386.998291,1.489511371,386.998291,1.823704839,386.998291,2.058622599,
385.9925842,1.493327975,385.9925842,1.819656253,385.9925842,2.063290119,
384.9867554,1.489872217,384.9867554,1.822376728,384.9867554,2.052228689,
383.9807129,1.492378116,383.9807129,1.814983249,383.9807129,2.051154613,
383.0132751,1.489766836,383.0132751,1.813723683,383.0132751,2.057684183,
382.006958,1.484065056,382.006958,1.817537427,382.006958,2.055907011,
381.0004883,1.489013433,381.0004883,1.812132597,381.0004883,2.044003963,
379.9938354,1.487939119,379.9938354,1.812747359,379.9938354,2.048631191,
378.9870911,1.485176206,378.9870911,1.803406596,378.9870911,2.039633751,
378.0188599,1.485940933,378.0188599,1.810306191,378.0188599,2.035316467,
377.0117798,1.483570576,377.0117798,1.807633162,377.0117798,2.02017355,
376.0045471,1.485507965,376.0045471,1.801429868,376.0045471,2.019382954,
374.9971619,1.483850241,374.9971619,1.795281053,374.9971619,2.034730196,
373.9896545,1.482984662,373.9896545,1.793177128,373.9896545,2.025697947,
372.9819336,1.479430318,372.9819336,1.796017766,372.9819336,2.010164976,
372.0128784,1.482013464,372.0128784,1.788347721,372.0128784,2.018153429,
371.0048828,1.480441689,371.0048828,1.78975594,371.0048828,2.000622749,
369.9967651,1.479935408,369.9967651,1.773471832,369.9967651,2.012350321,
368.9884644,1.479892492,368.9884644,1.779547095,368.9884644,1.993242264,
368.0187988,1.480304956,368.0187988,1.776185155,368.0187988,1.99986732,
367.0102234,1.475336552,367.0102234,1.782347083,367.0102234,2.001136303,
366.0014648,1.483186483,366.0014648,1.77908349,366.0014648,1.999885917,
364.9926147,1.482346177,364.9926147,1.774218559,364.9926147,1.994972587,
363.9835815,1.480777621,363.9835815,1.773191094,363.9835815,1.996696472,
363.0132141,1.485275626,363.0132141,1.779688597,363.0132141,1.995152235,
362.0039063,1.483967423,362.0039063,1.777301669,362.0039063,1.986025691,
360.9944153,1.486362815,360.9944153,1.778059959,360.9944153,1.984293222,
359.9848022,1.488385081,359.9848022,1.783976078,359.9848022,1.992819786,
359.0138855,1.491644859,359.0138855,1.779564857,359.0138855,1.994629979,
358.0039673,1.490663767,358.0039673,1.779489636,358.0039673,1.986966729,
356.993927,1.493701458,356.993927,1.783455491,356.993927,1.997766256,
355.9837341,1.491631508,355.9837341,1.782897711,355.9837341,1.994237423,
355.0122375,1.502563119,355.0122375,1.785275459,355.0122375,1.994970679,
354.00177,1.500853777,354.00177,1.792837858,354.00177,1.996807933,
352.9911804,1.507800102,352.9911804,1.786383867,352.9911804,2.000368834,
352.0192566,1.505046129,352.0192566,1.783897758,352.0192566,2.005867004,
351.0083313,1.512926817,351.0083313,1.796771407,351.0083313,1.99389255,
349.9973145,1.5139606,349.9973145,1.802630067,349.9973145,2.014539242,
348.9861145,1.520197392,348.9861145,1.807929277,348.9861145,2.015618086,
348.0137024,1.521553397,348.0137024,1.810630679,348.0137024,2.027508497,
347.0022583,1.529283643,347.0022583,1.816311121,347.0022583,2.016726732,
345.9906006,1.53179872,345.9906006,1.814385056,345.9906006,2.028264284,
345.0177917,1.537323952,345.0177917,1.821423411,345.0177917,2.040872097,
344.0058594,1.539978385,344.0058594,1.831716418,344.0058594,2.042659998,
342.993866,1.53939712,342.993866,1.828615189,342.993866,2.037815332,
341.9816895,1.547444701,341.9816895,1.835108876,341.9816895,2.040333509,
341.0083313,1.549341083,341.0083313,1.83434701,341.0083313,2.045541286,
339.9958801,1.545349121,339.9958801,1.836300254,339.9958801,2.042839289,
338.9833069,1.553987861,338.9833069,1.840843797,338.9833069,2.037548065,
338.009552,1.548515201,338.009552,1.838793516,338.009552,2.041448832,
336.9967346,1.549499512,336.9967346,1.835146427,336.9967346,2.044084311,
335.9837341,1.557585716,335.9837341,1.83321631,335.9837341,2.051324129,
335.0095825,1.561756253,335.0095825,1.844759703,335.0095825,2.042807341,
333.9963074,1.559170008,333.9963074,1.831158996,333.9963074,2.030688047,
332.9829407,1.557162881,332.9829407,1.83270371,332.9829407,2.046722651,
332.0084229,1.563426971,332.0084229,1.831015229,332.0084229,2.046516418,
330.994751,1.560706258,330.994751,1.832040787,330.994751,2.043361902,
329.9809875,1.564381838,329.9809875,1.837256551,329.9809875,2.043358564,
329.0060425,1.561109543,329.0060425,1.843557835,329.0060425,2.045316935,
327.9920044,1.563643336,327.9920044,1.838811994,327.9920044,2.055887938,
327.0168152,1.576409101,327.0168152,1.842942834,327.0168152,2.046991348,
326.002533,1.572279215,326.002533,1.846250653,326.002533,2.053162575,
324.9880676,1.576272964,324.9880676,1.849350333,324.9880676,2.056215048,
324.0125122,1.581055999,324.0125122,1.849208355,324.0125122,2.069467783,
322.9978333,1.585171223,322.9978333,1.858188152,322.9978333,2.065499306,
321.9829712,1.590317607,321.9829712,1.861029983,321.9829712,2.070200443,
321.0070496,1.589899659,321.0070496,1.861974359,321.0070496,2.07615757,
319.9919739,1.595411897,319.9919739,1.872606397,319.9919739,2.088857412,
319.0157776,1.606445551,319.0157776,1.883681655,319.0157776,2.086441994,
318.0004578,1.610649705,318.0004578,1.883023024,318.0004578,2.101989985,
316.9849548,1.615822792,316.9849548,1.886397362,316.9849548,2.100538969,
316.0084229,1.624344707,316.0084229,1.892275691,316.0084229,2.111840248,
314.9927063,1.626232028,314.9927063,1.897420168,314.9927063,2.110900164,
314.0158997,1.634128928,314.0158997,1.903891921,314.0158997,2.131821632,
312.9999084,1.640164256,312.9999084,1.915619135,312.9999084,2.130501747,
311.9838257,1.648983479,311.9838257,1.922787309,311.9838257,2.14100337,
311.0066833,1.656503201,311.0066833,1.926441908,311.0066833,2.145220757,
309.9903259,1.662029386,309.9903259,1.944302917,309.9903259,2.154192209,
309.0129395,1.668325782,309.0129395,1.95024848,309.0129395,2.159326553,
307.9963684,1.676098108,307.9963684,1.957281232,307.9963684,2.172861576,
307.0187378,1.685413957,307.0187378,1.960515499,307.0187378,2.182047367,
306.0018921,1.691868663,306.0018921,1.972943187,306.0018921,2.190135956,
304.9848938,1.696852684,304.9848938,1.976385474,304.9848938,2.200507879,
304.006897,1.702928066,304.006897,1.982616544,304.006897,2.203057289,
302.9897156,1.716422558,302.9897156,1.998509645,302.9897156,2.227522135,
302.0115051,1.723341107,302.0115051,2.011151075,302.0115051,2.236235142,
300.9940491,1.733440995,300.9940491,2.014253378,300.9940491,2.243200541,
300.0155945,1.740721345,300.0155945,2.028025866,300.0155945,2.244818687,
298.9979248,1.75180006,298.9979248,2.040407658,298.9979248,2.270446777,
298.0192566,1.760519624,298.0192566,2.050196409,298.0192566,2.279750824,
297.0013123,1.770016193,297.0013123,2.062714577,297.0013123,2.27753067,
295.9832458,1.78200531,295.9832458,2.07346034,295.9832458,2.304718256,
295.0042419,1.792897344,295.0042419,2.083179235,295.0042419,2.321268082,
293.9859314,1.806096792,293.9859314,2.102410316,293.9859314,2.34835887,
293.0067139,1.82330811,293.0067139,2.122357845,293.0067139,2.374107361,
291.9881897,1.834034443,291.9881897,2.149945974,291.9881897,2.390518188,
291.0086975,1.848152995,291.0086975,2.156769991,291.0086975,2.403010845,
289.9899292,1.857088327,289.9899292,2.176878691,289.9899292,2.421415806,
289.0102539,1.871595263,289.0102539,2.187106133,289.0102539,2.45283103,
287.991272,1.883284807,287.991272,2.207318783,287.991272,2.476125479,
287.0113525,1.897938967,287.0113525,2.218237877,287.0113525,2.490188122,
285.992157,1.911159754,285.992157,2.241757154,285.992157,2.505807638,
285.0120239,1.921526551,285.0120239,2.253824949,285.0120239,2.508916616,
283.9925537,1.932656288,283.9925537,2.267113686,283.9925537,2.540625095,
283.012207,1.942009449,283.012207,2.282006979,283.012207,2.578479528,
281.9925232,1.954646707,281.9925232,2.307350397,281.9925232,2.578382254,
281.0119934,1.96280539,281.0119934,2.316291571,281.0119934,2.587253094,
279.9920959,1.978176236,279.9920959,2.331115007,279.9920959,2.606041908,
279.0112915,1.985399604,279.0112915,2.33566308,279.0112915,2.640230894,
277.9911804,1.996041894,277.9911804,2.353085279,277.9911804,2.666717291,
277.0102234,2.003337622,277.0102234,2.366544008,277.0102234,2.670714378,
275.9898376,2.01393199,275.9898376,2.366437674,275.9898376,2.650532722,
275.008606,2.02767992,275.008606,2.378393173,275.008606,2.700239658,
273.9880676,2.034367085,273.9880676,2.411885023,273.9880676,2.71029067,
273.0066528,2.048790693,273.0066528,2.421305656,273.0066528,2.724494219,
271.9858704,2.060025454,271.9858704,2.424404144,271.9858704,2.735714674,
271.0042419,2.065212011,271.0042419,2.444154263,271.0042419,2.761193037,
269.9832153,2.077854156,269.9832153,2.4523983,269.9832153,2.778222084,
269.0014343,2.092470884,269.0014343,2.464588404,269.0014343,2.810997486,
268.0194702,2.098703384,268.0194702,2.480625391,268.0194702,2.819262266,
266.9981689,2.102840424,266.9981689,2.493574381,266.9981689,2.812856436,
266.0160522,2.110286474,266.0160522,2.491067648,266.0160522,2.81816268,
264.9944763,2.114442825,264.9944763,2.495134592,264.9944763,2.819694996,
264.0121155,2.119177341,264.0121155,2.522988796,264.0121155,2.842652559,
262.9904175,2.12588191,262.9904175,2.514946938,262.9904175,2.843830585,
262.0078735,2.131932259,262.0078735,2.505239964,262.0078735,2.879837036,
260.9859009,2.137473106,260.9859009,2.522298336,260.9859009,2.895859957,
260.0031433,2.140981197,260.0031433,2.529680252,260.0031433,2.889326811,

