7942 60%-1,,7942 60%-2,,60%-3,,7942 80%-1,,7942 80%-2,,80%-3,,7942 100%-1,,7942 100%-2,,100%-3,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs
687.0004272,1.206314445,687.0004272,1.236583591,687.0004272,1.175168991,687.0004272,1.569607258,687.0004272,1.570694447,687.0004272,1.536167741,687.0004272,1.834424615,687.0004272,1.832805157,687.0004272,1.819135547
685.9899292,1.225538969,685.9899292,1.249730229,685.9899292,1.195059776,685.9899292,1.56417644,685.9899292,1.579781651,685.9899292,1.557032466,685.9899292,1.80622983,685.9899292,1.802524805,685.9899292,1.859889984
685.0152588,1.240208745,685.0152588,1.244626045,685.0152588,1.198894739,685.0152588,1.606377244,685.0152588,1.597040057,685.0152588,1.574468136,685.0152588,1.842752337,685.0152588,1.841319799,685.0152588,1.846272707
684.0041504,1.240995169,684.0041504,1.264492393,684.0041504,1.202940583,684.0041504,1.598357201,684.0041504,1.602638721,684.0041504,1.584112287,684.0041504,1.878755331,684.0041504,1.843798161,684.0041504,1.828149676
682.9927979,1.23639226,682.9927979,1.262786865,682.9927979,1.209324121,682.9927979,1.618412375,682.9927979,1.628475785,682.9927979,1.584081054,682.9927979,1.865496516,682.9927979,1.858335257,682.9927979,1.861189723
682.0171509,1.243059993,682.0171509,1.266625285,682.0171509,1.217381477,682.0171509,1.604749799,682.0171509,1.629611135,682.0171509,1.595557451,682.0171509,1.888203025,682.0171509,1.863847852,682.0171509,1.923741937
681.005127,1.242357254,681.005127,1.268181682,681.005127,1.206058502,681.005127,1.616125107,681.005127,1.607146263,681.005127,1.571862459,681.005127,1.849481106,681.005127,1.865017772,681.005127,1.852079391
679.9927979,1.23309195,679.9927979,1.259044886,679.9927979,1.208479643,679.9927979,1.603454947,679.9927979,1.602607846,679.9927979,1.590437055,679.9927979,1.863559961,679.9927979,1.873862863,679.9927979,1.853719115
679.0162354,1.22030282,679.0162354,1.240352631,679.0162354,1.192205787,679.0162354,1.606983066,679.0162354,1.620911956,679.0162354,1.558342338,679.0162354,1.848150253,679.0162354,1.858355045,679.0162354,1.854630351
678.0032349,1.215027452,678.0032349,1.238262415,678.0032349,1.183067322,678.0032349,1.585939765,678.0032349,1.590191603,678.0032349,1.564230442,678.0032349,1.805943727,678.0032349,1.850162268,678.0032349,1.829893112
