7120 60%-1,,7120 60%-2,,60%-3,,7120 80%-1,,7120 80%-2,,80%-3,,7120 100%-1,,7120 100%-2,,100%-3,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs
549.0143433,0.74454385,549.0143433,0.691278875,549.0143433,0.558036864,549.0143433,0.961633623,549.0143433,0.810813129,549.0143433,0.816016436,549.0143433,1.044452429,549.0143433,0.988961875,549.0143433,0.86982888
548.0022583,0.744306326,548.0022583,0.691172004,548.0022583,0.556519032,548.0022583,0.963855028,548.0022583,0.811827719,548.0022583,0.815972924,548.0022583,1.044478774,548.0022583,0.986997485,548.0022583,0.86860013
546.9901123,0.744598329,546.9901123,0.690183699,546.9901123,0.557127535,546.9901123,0.962526262,546.9901123,0.811743975,546.9901123,0.816445112,546.9901123,1.043655872,546.9901123,0.985839129,546.9901123,0.868849516
546.0150757,0.745234013,546.0150757,0.69061017,546.0150757,0.557791293,546.0150757,0.962951899,546.0150757,0.811702669,546.0150757,0.816775799,546.0150757,1.043038487,546.0150757,0.986214936,546.0150757,0.868615508
545.0022583,0.745062888,545.0022583,0.692543566,545.0022583,0.557462275,545.0022583,0.962108314,545.0022583,0.812234163,545.0022583,0.816412151,545.0022583,1.043696404,545.0022583,0.984899283,545.0022583,0.867961168
543.9893188,0.745876372,543.9893188,0.69224143,543.9893188,0.55782789,543.9893188,0.963415921,543.9893188,0.811704993,543.9893188,0.815792024,543.9893188,1.044464946,543.9893188,0.986260712,543.9893188,0.868518829
543.0136108,0.746008515,543.0136108,0.692822933,543.0136108,0.558128059,543.0136108,0.962504566,543.0136108,0.812394321,543.0136108,0.816103458,543.0136108,1.044676423,543.0136108,0.986234903,543.0136108,0.869042397
542.0001831,0.746717274,542.0001831,0.693953514,542.0001831,0.558143556,542.0001831,0.962972224,542.0001831,0.813285351,542.0001831,0.816991866,542.0001831,1.043051958,542.0001831,0.987241268,542.0001831,0.869879365
540.9864502,0.74806875,540.9864502,0.694275618,540.9864502,0.559933007,540.9864502,0.962599158,540.9864502,0.812502205,540.9864502,0.818977058,540.9864502,1.043759465,540.9864502,0.983960152,540.9864502,0.870588243
540.0100708,0.748426378,540.0100708,0.693728566,540.0100708,0.560400069,540.0100708,0.962953031,540.0100708,0.812776685,540.0100708,0.820057213,540.0100708,1.044886112,540.0100708,0.985588968,540.0100708,0.871563792
538.9959106,0.749037623,538.9959106,0.695043027,538.9959106,0.560562313,538.9959106,0.963926792,538.9959106,0.815105498,538.9959106,0.818954885,538.9959106,1.046182632,538.9959106,0.988012493,538.9959106,0.87222749
537.9815674,0.749052465,537.9815674,0.697500646,537.9815674,0.560960352,537.9815674,0.966023088,537.9815674,0.81653136,537.9815674,0.819708347,537.9815674,1.045235157,537.9815674,0.990947723,537.9815674,0.872354627
537.0045166,0.750536084,537.0045166,0.697042942,537.0045166,0.561821044,537.0045166,0.968042374,537.0045166,0.816588163,537.0045166,0.82219851,537.0045166,1.046577811,537.0045166,0.989697754,537.0045166,0.874105752
535.9896851,0.752281189,535.9896851,0.698652446,535.9896851,0.562450945,535.9896851,0.968449235,535.9896851,0.816771269,535.9896851,0.822773218,535.9896851,1.050631762,535.9896851,0.98990494,535.9896851,0.875735939
535.012146,0.752180934,535.012146,0.699364066,535.012146,0.563388586,535.012146,0.96922034,535.012146,0.817686319,535.012146,0.822421193,535.012146,1.050461531,535.012146,0.99315542,535.012146,0.876494229
533.9968262,0.753180563,533.9968262,0.702021718,533.9968262,0.564505518,533.9968262,0.971967638,533.9968262,0.82000345,533.9968262,0.824551642,533.9968262,1.050324678,533.9968262,0.99410373,533.9968262,0.877002955
532.9812622,0.756299496,532.9812622,0.701985955,532.9812622,0.565805972,532.9812622,0.97252506,532.9812622,0.821297169,532.9812622,0.827282727,532.9812622,1.052057385,532.9812622,0.99271363,532.9812622,0.879828632
532.0031128,0.756798983,532.0031128,0.703552127,532.0031128,0.566898227,532.0031128,0.975038767,532.0031128,0.822860718,532.0031128,0.828300178,532.0031128,1.055150509,532.0031128,0.996078968,532.0031128,0.88060075
530.9871216,0.758445025,530.9871216,0.705271542,530.9871216,0.567489028,530.9871216,0.977999806,530.9871216,0.825533271,530.9871216,0.828624904,530.9871216,1.057813406,530.9871216,0.999991179,530.9871216,0.883909583
530.0084839,0.759216547,530.0084839,0.707247555,530.0084839,0.568166554,530.0084839,0.979180813,530.0084839,0.827808619,530.0084839,0.829024553,530.0084839,1.059937835,530.0084839,1.003945708,530.0084839,0.883358359
528.9920044,0.761471152,528.9920044,0.707366407,528.9920044,0.56962198,528.9920044,0.98125118,528.9920044,0.827752709,528.9920044,0.833353579,528.9920044,1.05905807,528.9920044,1.002320766,528.9920044,0.886464179
528.0130005,0.764328599,528.0130005,0.709983349,528.0130005,0.571079552,528.0130005,0.981899858,528.0130005,0.828594267,528.0130005,0.835889339,528.0130005,1.063248038,528.0130005,1.003367066,528.0130005,0.88843447
526.9960938,0.765484512,526.9960938,0.711095274,526.9960938,0.571939468,526.9960938,0.985547841,526.9960938,0.830647111,526.9960938,0.837122023,526.9960938,1.066601872,526.9960938,1.007257819,526.9960938,0.890265226
526.0166016,0.767282784,526.0166016,0.712397873,526.0166016,0.573673904,526.0166016,0.987927139,526.0166016,0.833452463,526.0166016,0.839710236,526.0166016,1.069384217,526.0166016,1.008302093,526.0166016,0.893334508
524.9992065,0.769312859,524.9992065,0.71324116,524.9992065,0.574256003,524.9992065,0.989857435,524.9992065,0.834487677,524.9992065,0.841876924,524.9992065,1.069704175,524.9992065,1.011492848,524.9992065,0.894561172
523.9816284,0.772575617,523.9816284,0.715925634,523.9816284,0.576051831,523.9816284,0.992100596,523.9816284,0.835950434,523.9816284,0.842015445,523.9816284,1.074480534,523.9816284,1.015178204,523.9816284,0.898044229
523.0014038,0.773275673,523.0014038,0.718088269,523.0014038,0.577425778,523.0014038,0.996511459,523.0014038,0.838962138,523.0014038,0.847616017,523.0014038,1.077581286,523.0014038,1.017923117,523.0014038,0.900622904
521.9833984,0.774396062,521.9833984,0.720315993,521.9833984,0.579495788,521.9833984,1.000255942,521.9833984,0.84147197,521.9833984,0.847526074,521.9833984,1.080166221,521.9833984,1.019960523,521.9833984,0.903097808
521.0027466,0.777443111,521.0027466,0.721885383,521.0027466,0.580064416,521.0027466,1.001568556,521.0027466,0.844301224,521.0027466,0.849796772,521.0027466,1.083865643,521.0027466,1.026043534,521.0027466,0.904435515
519.984314,0.778931916,519.984314,0.723878563,519.984314,0.581807494,519.984314,1.003836751,519.984314,0.846557796,519.984314,0.851749837,519.984314,1.086105704,519.984314,1.027246833,519.984314,0.907144368
519.0033569,0.781187356,519.0033569,0.725585043,519.0033569,0.582975686,519.0033569,1.008094192,519.0033569,0.848561108,519.0033569,0.855055511,519.0033569,1.089232445,519.0033569,1.028165579,519.0033569,0.909824848
517.984375,0.783592999,517.984375,0.727465808,517.984375,0.584291399,517.984375,1.011103749,517.984375,0.850189686,517.984375,0.856733978,517.984375,1.092120171,517.984375,1.030491233,517.984375,0.913713038
517.0029297,0.786622882,517.0029297,0.7294783,517.0029297,0.585763276,517.0029297,1.012229562,517.0029297,0.85232383,517.0029297,0.859069407,517.0029297,1.093279958,517.0029297,1.034784555,517.0029297,0.914821863
515.9834595,0.787872195,515.9834595,0.729569018,515.9834595,0.58620292,515.9834595,1.015890598,515.9834595,0.854465425,515.9834595,0.861255646,515.9834595,1.098221183,515.9834595,1.038110733,515.9834595,0.918255508
515.0016479,0.788686454,515.0016479,0.73271054,515.0016479,0.588297606,515.0016479,1.020365715,515.0016479,0.856479466,515.0016479,0.864201129,515.0016479,1.100495338,515.0016479,1.04179287,515.0016479,0.919906735
513.9817505,0.791874111,513.9817505,0.734412551,513.9817505,0.589309692,513.9817505,1.02095139,513.9817505,0.858268976,513.9817505,0.867595911,513.9817505,1.103046775,513.9817505,1.043275237,513.9817505,0.923972368
512.9995117,0.793855727,512.9995117,0.736806631,512.9995117,0.590948224,512.9995117,1.027382612,512.9995117,0.862066031,512.9995117,0.868458569,512.9995117,1.10678184,512.9995117,1.046500921,512.9995117,0.924588144
512.0170898,0.797327757,512.0170898,0.739109159,512.0170898,0.592260957,512.0170898,1.029209256,512.0170898,0.863107204,512.0170898,0.870873153,512.0170898,1.110174775,512.0170898,1.050327778,512.0170898,0.927910566
510.996521,0.797021866,510.996521,0.7405563,510.996521,0.593709171,510.996521,1.033228636,510.996521,0.86422199,510.996521,0.87456727,510.996521,1.113688469,510.996521,1.0532552,510.996521,0.93169111
510.0135803,0.799630642,510.0135803,0.741086364,510.0135803,0.595198095,510.0135803,1.036471367,510.0135803,0.868335486,510.0135803,0.875322044,510.0135803,1.117212892,510.0135803,1.056771874,510.0135803,0.934913456
508.9925842,0.801138282,508.9925842,0.744440258,508.9925842,0.596532643,508.9925842,1.035506725,508.9925842,0.870569766,508.9925842,0.878341794,508.9925842,1.119450569,508.9925842,1.058483601,508.9925842,0.93729198
508.0092773,0.803440929,508.0092773,0.744669676,508.0092773,0.597824037,508.0092773,1.040544391,508.0092773,0.871558487,508.0092773,0.881068051,508.0092773,1.121428609,508.0092773,1.060050726,508.0092773,0.937883556
506.987915,0.803879142,506.987915,0.746339798,506.987915,0.597506046,506.987915,1.042288184,506.987915,0.872270525,506.987915,0.882897019,506.987915,1.125586748,506.987915,1.062932134,506.987915,0.942221344
506.0041199,0.805741966,506.0041199,0.749127924,506.0041199,0.599795818,506.0041199,1.044771671,506.0041199,0.873889625,506.0041199,0.883390069,506.0041199,1.129305482,506.0041199,1.063797116,506.0041199,0.944325924
504.9823608,0.807398379,504.9823608,0.748516381,504.9823608,0.599790871,504.9823608,1.047565103,504.9823608,0.875786722,504.9823608,0.885965109,504.9823608,1.129180074,504.9823608,1.067363262,504.9823608,0.943480194
503.9981384,0.809863627,503.9981384,0.751346707,503.9981384,0.601276696,503.9981384,1.047445774,503.9981384,0.879324973,503.9981384,0.886938691,503.9981384,1.133988857,503.9981384,1.070961118,503.9981384,0.947749674
503.0137634,0.808630228,503.0137634,0.751191914,503.0137634,0.60180831,503.0137634,1.05204618,503.0137634,0.877883434,503.0137634,0.890426755,503.0137634,1.134693027,503.0137634,1.073666096,503.0137634,0.947527528
501.9913025,0.811379135,501.9913025,0.754357755,501.9913025,0.603336453,501.9913025,1.054446697,501.9913025,0.882013857,501.9913025,0.889361382,501.9913025,1.137607455,501.9913025,1.0742805,501.9913025,0.951751113
501.0064392,0.812226832,501.0064392,0.753475845,501.0064392,0.603324652,501.0064392,1.055147767,501.0064392,0.880935729,501.0064392,0.890060961,501.0064392,1.137877703,501.0064392,1.072814345,501.0064392,0.951527238
499.983551,0.8136639,499.983551,0.754817069,499.983551,0.604207277,499.983551,1.056722283,499.983551,0.884695113,499.983551,0.890549481,499.983551,1.139180779,499.983551,1.07755518,499.983551,0.952658594
498.9983826,0.812890232,498.9983826,0.756376863,498.9983826,0.605557323,498.9983826,1.059195518,498.9983826,0.884827077,498.9983826,0.893432915,498.9983826,1.14003861,498.9983826,1.076305866,498.9983826,0.955230653
498.0128784,0.813547909,498.0128784,0.755953312,498.0128784,0.60535568,498.0128784,1.061076164,498.0128784,0.885657728,498.0128784,0.893237352,498.0128784,1.14244473,498.0128784,1.079382777,498.0128784,0.954476535
496.9894104,0.814649105,496.9894104,0.756604493,496.9894104,0.607136428,496.9894104,1.058981657,496.9894104,0.884565771,496.9894104,0.893987238,496.9894104,1.140365362,496.9894104,1.07906878,496.9894104,0.956147373
496.00354,0.814420044,496.00354,0.756026924,496.00354,0.60657227,496.00354,1.058820963,496.00354,0.885951936,496.00354,0.895899713,496.00354,1.140685081,496.00354,1.080142498,496.00354,0.955603421
495.0174866,0.815379918,495.0174866,0.756555498,495.0174866,0.605965138,495.0174866,1.060199618,495.0174866,0.886395037,495.0174866,0.895808339,495.0174866,1.144917011,495.0174866,1.081003308,495.0174866,0.955466926
493.9933472,0.815519571,493.9933472,0.75850147,493.9933472,0.606465697,493.9933472,1.061930776,493.9933472,0.886385858,493.9933472,0.895915508,493.9933472,1.145377994,493.9933472,1.082185388,493.9933472,0.957214534
493.006897,0.814940155,493.006897,0.757778347,493.006897,0.60683775,493.006897,1.062339187,493.006897,0.887117207,493.006897,0.894224405,493.006897,1.143822908,493.006897,1.084835529,493.006897,0.956976354
491.9822693,0.816378474,491.9822693,0.758158445,491.9822693,0.606630027,491.9822693,1.062843084,491.9822693,0.88646251,491.9822693,0.895899773,491.9822693,1.144275546,491.9822693,1.079577088,491.9822693,0.958161712
490.9953613,0.817106962,490.9953613,0.759417951,490.9953613,0.607781351,490.9953613,1.061681151,490.9953613,0.88654089,490.9953613,0.896982133,490.9953613,1.144244313,490.9953613,1.080083132,490.9953613,0.958371759
490.0083618,0.816894949,490.0083618,0.758609414,490.0083618,0.607213736,490.0083618,1.062124133,490.0083618,0.887202442,490.0083618,0.896136582,490.0083618,1.144714594,490.0083618,1.082350969,490.0083618,0.958384275
488.9831543,0.816510618,488.9831543,0.759180963,488.9831543,0.606955886,488.9831543,1.064310908,488.9831543,0.889346182,488.9831543,0.895152509,488.9831543,1.145372152,488.9831543,1.08366847,488.9831543,0.958987415
487.9956055,0.817629874,487.9956055,0.760265946,487.9956055,0.607798398,487.9956055,1.063129067,487.9956055,0.887702227,487.9956055,0.897409141,487.9956055,1.145684838,487.9956055,1.082122445,487.9956055,0.960576296
487.0079956,0.819626689,487.0079956,0.759720445,487.0079956,0.6085639,487.0079956,1.064648986,487.0079956,0.888598025,487.0079956,0.897569358,487.0079956,1.147323132,487.0079956,1.082357645,487.0079956,0.960198164
485.9821167,0.818480253,485.9821167,0.761501074,485.9821167,0.608858228,485.9821167,1.065546036,485.9821167,0.889521003,485.9821167,0.897438705,485.9821167,1.146331549,485.9821167,1.086198688,485.9821167,0.959634304
484.9940796,0.81833601,484.9940796,0.762644291,484.9940796,0.608743727,484.9940796,1.068054199,484.9940796,0.891023874,484.9940796,0.89804554,484.9940796,1.147835493,484.9940796,1.088786483,484.9940796,0.961340189
484.0058289,0.821376085,484.0058289,0.762509465,484.0058289,0.610353231,484.0058289,1.066920638,484.0058289,0.890173435,484.0058289,0.900576949,484.0058289,1.148444653,484.0058289,1.084076047,484.0058289,0.963557243
483.0173645,0.823468864,483.0173645,0.764225066,483.0173645,0.611114383,483.0173645,1.067713261,483.0173645,0.890709102,483.0173645,0.902046323,483.0173645,1.150470972,483.0173645,1.085425377,483.0173645,0.965149045
481.9906311,0.823311627,481.9906311,0.765168846,481.9906311,0.611674249,481.9906311,1.070424914,481.9906311,0.892394662,481.9906311,0.902155221,481.9906311,1.152732849,481.9906311,1.088236809,481.9906311,0.965055704
481.00177,0.824947417,481.00177,0.765962184,481.00177,0.611855149,481.00177,1.071543455,481.00177,0.894062281,481.00177,0.903426886,481.00177,1.154819965,481.00177,1.0900141,481.00177,0.967478156
480.0126953,0.825505257,480.0126953,0.766229987,480.0126953,0.612442017,480.0126953,1.074207783,480.0126953,0.89544034,480.0126953,0.904785633,480.0126953,1.159693956,480.0126953,1.092828631,480.0126953,0.968632162
478.9854126,0.827948868,478.9854126,0.768454909,478.9854126,0.613742411,478.9854126,1.076423287,478.9854126,0.897154391,478.9854126,0.906553388,478.9854126,1.158521891,478.9854126,1.093708158,478.9854126,0.97007817
477.9959412,0.828276038,477.9959412,0.768785179,477.9959412,0.615234196,477.9959412,1.078505635,477.9959412,0.89912504,477.9959412,0.908200145,477.9959412,1.160121441,477.9959412,1.096559763,477.9959412,0.971440792
477.0062866,0.830250382,477.0062866,0.7715922,477.0062866,0.616219282,477.0062866,1.081870794,477.0062866,0.89951241,477.0062866,0.909635246,477.0062866,1.163517475,477.0062866,1.09747982,477.0062866,0.974435628
476.0164185,0.830727875,476.0164185,0.773495078,476.0164185,0.616326034,476.0164185,1.081931114,476.0164185,0.901173353,476.0164185,0.911553085,476.0164185,1.163533449,476.0164185,1.098817468,476.0164185,0.975187123
474.9883728,0.83374548,474.9883728,0.773887754,474.9883728,0.618019342,474.9883728,1.085273147,474.9883728,0.903289735,474.9883728,0.913228571,474.9883728,1.168130517,474.9883728,1.103110313,474.9883728,0.978471696
473.9980774,0.835079372,473.9980774,0.77760911,473.9980774,0.618730784,473.9980774,1.087146282,473.9980774,0.905950308,473.9980774,0.914438069,473.9980774,1.169323564,473.9980774,1.104072809,473.9980774,0.979535222
473.0076904,0.836593032,473.0076904,0.776830912,473.0076904,0.619759381,473.0076904,1.089315653,473.0076904,0.906424224,473.0076904,0.916235209,473.0076904,1.168460488,473.0076904,1.10585916,473.0076904,0.981055796
472.0170593,0.837824523,472.0170593,0.779315233,472.0170593,0.621747613,472.0170593,1.090242863,472.0170593,0.907993138,472.0170593,0.918509483,472.0170593,1.173988938,472.0170593,1.108431816,472.0170593,0.982769549
470.9880981,0.839471996,470.9880981,0.779401064,470.9880981,0.621831,470.9880981,1.09355402,470.9880981,0.909770966,470.9880981,0.920015216,470.9880981,1.174442172,470.9880981,1.111006379,470.9880981,0.984821737
469.9971313,0.841950178,469.9971313,0.781506777,469.9971313,0.62239033,469.9971313,1.096497655,469.9971313,0.910884023,469.9971313,0.921729088,469.9971313,1.177123666,469.9971313,1.110354781,469.9971313,0.987168729
469.0059204,0.842514336,469.0059204,0.781580985,469.0059204,0.623928487,469.0059204,1.097697616,469.0059204,0.913680196,469.0059204,0.922149539,469.0059204,1.179901481,469.0059204,1.115799546,469.0059204,0.988989174
468.0144653,0.842775226,468.0144653,0.783816934,468.0144653,0.62466681,468.0144653,1.099192619,468.0144653,0.914319217,468.0144653,0.924479008,468.0144653,1.181890965,468.0144653,1.116690755,468.0144653,0.990384817
466.9847717,0.844705641,466.9847717,0.784869254,466.9847717,0.626116693,466.9847717,1.101929665,466.9847717,0.916515887,466.9847717,0.925542355,466.9847717,1.185029507,466.9847717,1.118056893,466.9847717,0.993233502
465.992981,0.845885754,465.992981,0.78563416,465.992981,0.625454724,465.992981,1.10635829,465.992981,0.916995585,465.992981,0.927847564,465.992981,1.187012315,465.992981,1.120323658,465.992981,0.993835449
465.0009766,0.848527432,465.0009766,0.786900401,465.0009766,0.627361536,465.0009766,1.106201887,465.0009766,0.919715464,465.0009766,0.929214835,465.0009766,1.188993573,465.0009766,1.121103168,465.0009766,0.996709466
464.0088196,0.850394785,464.0088196,0.788798511,464.0088196,0.628806114,464.0088196,1.109370708,464.0088196,0.922396481,464.0088196,0.932007194,464.0088196,1.192240715,464.0088196,1.125164747,464.0088196,0.999431729
463.0164795,0.850981295,463.0164795,0.790602684,463.0164795,0.629823744,463.0164795,1.112668514,463.0164795,0.923015416,463.0164795,0.933344841,463.0164795,1.194320321,463.0164795,1.127506018,463.0164795,1.001290083
461.9857788,0.853607476,461.9857788,0.792782366,461.9857788,0.630899549,461.9857788,1.116082191,461.9857788,0.926447153,461.9857788,0.935855508,461.9857788,1.198289275,461.9857788,1.13215518,461.9857788,1.003824711
460.9930115,0.855490506,460.9930115,0.794767797,460.9930115,0.633571506,460.9930115,1.120098233,460.9930115,0.92986232,460.9930115,0.939415813,460.9930115,1.202972054,460.9930115,1.135926485,460.9930115,1.007156968
460.0001221,0.859222949,460.0001221,0.797322691,460.0001221,0.635050774,460.0001221,1.122487068,460.0001221,0.932005107,460.0001221,0.943404794,460.0001221,1.203692436,460.0001221,1.138229966,460.0001221,1.011122942
459.006958,0.863002181,459.006958,0.80092746,459.006958,0.638115346,459.006958,1.128486514,459.006958,0.93515271,459.006958,0.947339177,459.006958,1.211167336,459.006958,1.144268394,459.006958,1.015833497
458.0136719,0.866544008,458.0136719,0.804656744,458.0136719,0.640683651,458.0136719,1.134941459,458.0136719,0.939632475,458.0136719,0.951642871,458.0136719,1.215657115,458.0136719,1.147633433,458.0136719,1.021704674
456.9819031,0.871109068,456.9819031,0.80772078,456.9819031,0.643429518,456.9819031,1.140386581,456.9819031,0.94388783,456.9819031,0.95615685,456.9819031,1.225787044,456.9819031,1.156718612,456.9819031,1.026720166
455.9883118,0.875663579,455.9883118,0.812547386,455.9883118,0.646672308,455.9883118,1.149244428,455.9883118,0.950192094,455.9883118,0.961907506,455.9883118,1.230836153,455.9883118,1.164214611,455.9883118,1.031797767
454.9944458,0.881077826,454.9944458,0.817332327,454.9944458,0.650307179,454.9944458,1.158024549,454.9944458,0.955968559,454.9944458,0.968074679,454.9944458,1.240165234,454.9944458,1.169972539,454.9944458,1.039288044
454.0003967,0.88691318,454.0003967,0.822160959,454.0003967,0.654236198,454.0003967,1.167070985,454.0003967,0.96402365,454.0003967,0.976706862,454.0003967,1.251104951,454.0003967,1.182018995,454.0003967,1.049031734
453.006073,0.893530846,453.006073,0.828504086,453.006073,0.658333778,453.006073,1.175362945,453.006073,0.972190559,453.006073,0.983081818,453.006073,1.26118958,453.006073,1.190237284,453.006073,1.057685256
452.0116882,0.899897754,452.0116882,0.834242642,452.0116882,0.66230917,452.0116882,1.184826255,452.0116882,0.976558447,452.0116882,0.990196288,452.0116882,1.269963503,452.0116882,1.199220061,452.0116882,1.063889623
451.0171509,0.904843509,451.0171509,0.839137197,451.0171509,0.66568929,451.0171509,1.196057796,451.0171509,0.984902978,451.0171509,0.999475777,451.0171509,1.283375025,451.0171509,1.209895492,451.0171509,1.072798371
449.9840393,0.910323799,449.9840393,0.844937205,449.9840393,0.67060709,449.9840393,1.206181407,449.9840393,0.991692364,449.9840393,1.00597024,449.9840393,1.290953279,449.9840393,1.218235135,449.9840393,1.082345486
448.9890747,0.916867435,448.9890747,0.850346744,448.9890747,0.674489439,448.9890747,1.215411782,448.9890747,0.997650385,448.9890747,1.014569163,448.9890747,1.302370667,448.9890747,1.229062915,448.9890747,1.092181563
447.9939575,0.92231071,447.9939575,0.855066001,447.9939575,0.677811682,447.9939575,1.224954605,447.9939575,1.004579544,447.9939575,1.021202445,447.9939575,1.311405659,447.9939575,1.238128185,447.9939575,1.097907901
446.9985657,0.926169157,446.9985657,0.857524395,446.9985657,0.68029958,446.9985657,1.2299546,446.9985657,1.008272409,446.9985657,1.024593949,446.9985657,1.316117287,446.9985657,1.242005944,446.9985657,1.104769945
446.0030212,0.930338085,446.0030212,0.862890184,446.0030212,0.682876825,446.0030212,1.235902309,446.0030212,1.012074947,446.0030212,1.029674768,446.0030212,1.321852922,446.0030212,1.249097824,446.0030212,1.108971238
445.0073547,0.932781279,445.0073547,0.864677429,445.0073547,0.684098065,445.0073547,1.239972115,445.0073547,1.016095757,445.0073547,1.033856869,445.0073547,1.329892397,445.0073547,1.252992988,445.0073547,1.111564636
444.0114441,0.933460295,444.0114441,0.86572057,444.0114441,0.685552061,444.0114441,1.244315743,444.0114441,1.019592047,444.0114441,1.035116315,444.0114441,1.331580281,444.0114441,1.255713701,444.0114441,1.11558938
443.0153503,0.933341742,443.0153503,0.866765857,443.0153503,0.685476124,443.0153503,1.248837948,443.0153503,1.020276785,443.0153503,1.036614776,443.0153503,1.330940485,443.0153503,1.258660674,443.0153503,1.116847277
442.0191345,0.934361696,442.0191345,0.86521697,442.0191345,0.684859455,442.0191345,1.249694586,442.0191345,1.018164992,442.0191345,1.037088037,442.0191345,1.336566806,442.0191345,1.259680271,442.0191345,1.118379354
440.9843445,0.933394134,440.9843445,0.866303206,440.9843445,0.685173035,440.9843445,1.247578263,440.9843445,1.017118454,440.9843445,1.036994576,440.9843445,1.333795905,440.9843445,1.258053303,440.9843445,1.119296789
439.9877625,0.932199061,439.9877625,0.864023387,439.9877625,0.684134424,439.9877625,1.245859385,439.9877625,1.01733923,439.9877625,1.035127282,439.9877625,1.332862139,439.9877625,1.257127404,439.9877625,1.115769148
438.9909973,0.930807412,438.9909973,0.862089515,438.9909973,0.682655633,438.9909973,1.243310213,438.9909973,1.013329864,438.9909973,1.033452988,438.9909973,1.329152346,438.9909973,1.25340426,438.9909973,1.113504648
437.993988,0.928555548,437.993988,0.858790696,437.993988,0.680657387,437.993988,1.242282391,437.993988,1.009911776,437.993988,1.030105829,437.993988,1.327909112,437.993988,1.249278545,437.993988,1.109149814
436.9968262,0.924512327,436.9968262,0.858353198,436.9968262,0.678997457,436.9968262,1.238355875,436.9968262,1.007364631,436.9968262,1.026750445,436.9968262,1.324265957,436.9968262,1.247479081,436.9968262,1.105954409
435.9995117,0.92077893,435.9995117,0.85480535,435.9995117,0.67624265,435.9995117,1.233632326,435.9995117,1.0042485,435.9995117,1.022571683,435.9995117,1.322226048,435.9995117,1.244878411,435.9995117,1.104631543
435.0019836,0.918696046,435.0019836,0.851726353,435.0019836,0.674444079,435.0019836,1.229484439,435.0019836,1.002150655,435.0019836,1.019398928,435.0019836,1.316812754,435.0019836,1.240544081,435.0019836,1.099565506
434.004303,0.915527761,434.004303,0.850166917,434.004303,0.672704279,434.004303,1.224448442,434.004303,0.998187065,434.004303,1.016555309,434.004303,1.311533809,434.004303,1.236738086,434.004303,1.096090317
433.0064697,0.912841976,433.0064697,0.846093118,433.0064697,0.670421004,433.0064697,1.221818566,433.0064697,0.994508863,433.0064697,1.012547255,433.0064697,1.30738914,433.0064697,1.23024261,433.0064697,1.091387391
432.0084229,0.910155416,432.0084229,0.843949616,432.0084229,0.667222023,432.0084229,1.217868686,432.0084229,0.992239058,432.0084229,1.009287357,432.0084229,1.301904678,432.0084229,1.229605198,432.0084229,1.087016702
431.0102234,0.908216834,431.0102234,0.842614532,431.0102234,0.666840494,431.0102234,1.214681387,431.0102234,0.989020288,431.0102234,1.00630641,431.0102234,1.300213218,431.0102234,1.224517465,431.0102234,1.083499908
430.0118408,0.905538261,430.0118408,0.838669241,430.0118408,0.665316701,430.0118408,1.20934391,430.0118408,0.986455679,430.0118408,1.004136086,430.0118408,1.295987487,430.0118408,1.221993923,430.0118408,1.082879663
429.0132751,0.903299689,429.0132751,0.837899268,429.0132751,0.663265526,429.0132751,1.210023046,429.0132751,0.984760344,429.0132751,1.002347827,429.0132751,1.294707775,429.0132751,1.220202804,429.0132751,1.079483151
428.0145264,0.901155829,428.0145264,0.83748126,428.0145264,0.662307859,428.0145264,1.206957579,428.0145264,0.983315885,428.0145264,0.999582291,428.0145264,1.290349126,428.0145264,1.218317866,428.0145264,1.078250408
427.0155945,0.90042001,427.0155945,0.835405886,427.0155945,0.661420822,427.0155945,1.204910636,427.0155945,0.980902016,427.0155945,0.996414781,427.0155945,1.28841424,427.0155945,1.216964245,427.0155945,1.076962113
426.0165405,0.900829077,426.0165405,0.835837543,426.0165405,0.661025345,426.0165405,1.20324111,426.0165405,0.980448782,426.0165405,0.996782303,426.0165405,1.286679745,426.0165405,1.215448856,426.0165405,1.075078011
425.0173035,0.898065865,425.0173035,0.835669696,425.0173035,0.661187947,425.0173035,1.202272296,425.0173035,0.980278015,425.0173035,0.996217489,425.0173035,1.287249804,425.0173035,1.215151429,425.0173035,1.075590014
424.0178223,0.898709714,424.0178223,0.835274816,424.0178223,0.660208046,424.0178223,1.200834274,424.0178223,0.979198337,424.0178223,0.995694578,424.0178223,1.28704071,424.0178223,1.213600755,424.0178223,1.074754119
423.0181885,0.898490548,423.0181885,0.833700478,423.0181885,0.659599841,423.0181885,1.200661778,423.0181885,0.978810787,423.0181885,0.995062053,423.0181885,1.287183881,423.0181885,1.212618113,423.0181885,1.073595166
422.0184937,0.897176802,422.0184937,0.833261728,422.0184937,0.659058213,422.0184937,1.199523807,422.0184937,0.977213442,422.0184937,0.994752228,422.0184937,1.284787893,422.0184937,1.21086216,422.0184937,1.072577477
421.0185242,0.897412419,421.0185242,0.832589805,421.0185242,0.659014642,421.0185242,1.197800398,421.0185242,0.976085424,421.0185242,0.993401706,421.0185242,1.28287828,421.0185242,1.209602118,421.0185242,1.071316838
