7942 60%-2,,7942 80%-1,,7942 80%-2,,7942 100%-1,,7942 100%-2,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
348.0137024,1.580793619,348.0137024,1.861476541,348.0137024,1.860864997,348.0137024,2.04501605,348.0137024,2.059388638,
347.0022583,1.590967298,347.0022583,1.852261305,347.0022583,1.871106148,347.0022583,2.039547205,347.0022583,2.057135344,
345.9906006,1.594608784,345.9906006,1.86407733,345.9906006,1.871139407,345.9906006,2.046855927,345.9906006,2.052667141,
345.0177917,1.596967697,345.0177917,1.86806798,345.0177917,1.875384927,345.0177917,2.059247255,345.0177917,2.063637257,
344.0058594,1.603114963,344.0058594,1.868685007,344.0058594,1.870553613,344.0058594,2.062681198,344.0058594,2.071480989,
342.993866,1.600862265,342.993866,1.874750495,342.993866,1.882454276,342.993866,2.077489138,342.993866,2.067958593,
341.9816895,1.607883334,341.9816895,1.886720419,341.9816895,1.880874157,341.9816895,2.05434227,341.9816895,2.086058855,
341.0083313,1.609851718,341.0083313,1.874084949,341.0083313,1.891317248,341.0083313,2.077875614,341.0083313,2.068961859,
339.9958801,1.611955523,339.9958801,1.886855006,339.9958801,1.89255929,339.9958801,2.061069965,339.9958801,2.076239109,
338.9833069,1.615822077,338.9833069,1.873514295,338.9833069,1.891858339,338.9833069,2.071385622,338.9833069,2.082029819,
338.009552,1.613179922,338.009552,1.884106636,338.009552,1.892534137,338.009552,2.07103157,338.009552,2.079712868,
336.9967346,1.616213202,336.9967346,1.880084515,336.9967346,1.890315175,336.9967346,2.067426205,336.9967346,2.077510118,
335.9837341,1.617625952,335.9837341,1.881425261,335.9837341,1.886060238,335.9837341,2.088409424,335.9837341,2.074101925,
335.0095825,1.621580243,335.0095825,1.877561212,335.0095825,1.892798543,335.0095825,2.071552992,335.0095825,2.087043762,
333.9963074,1.61470902,333.9963074,1.890812159,333.9963074,1.885301113,333.9963074,2.0812397,333.9963074,2.086281061,
332.9829407,1.61878109,332.9829407,1.883270264,332.9829407,1.883132339,332.9829407,2.068063021,332.9829407,2.075232506,
332.0084229,1.624862552,332.0084229,1.884003282,332.0084229,1.889222383,332.0084229,2.078723669,332.0084229,2.090430021,
330.994751,1.619427323,330.994751,1.885780215,330.994751,1.888289928,330.994751,2.078363895,330.994751,2.081054211,
329.9809875,1.62158823,329.9809875,1.876883984,329.9809875,1.896411657,329.9809875,2.06916666,329.9809875,2.087394714,
329.0060425,1.627856612,329.0060425,1.88743031,329.0060425,1.897192359,329.0060425,2.079879045,329.0060425,2.084600449,
327.9920044,1.626511812,327.9920044,1.895536423,327.9920044,1.897310734,327.9920044,2.073670864,327.9920044,2.086289644,
327.0168152,1.631505013,327.0168152,1.893817186,327.0168152,1.896689177,327.0168152,2.080617905,327.0168152,2.09400773,
326.002533,1.636662841,326.002533,1.887506723,326.002533,1.899306774,326.002533,2.085113049,326.002533,2.087674618,
324.9880676,1.637744308,324.9880676,1.896091342,324.9880676,1.900062919,324.9880676,2.089287758,324.9880676,2.106412649,
324.0125122,1.639096379,324.0125122,1.900613189,324.0125122,1.90820086,324.0125122,2.081694841,324.0125122,2.093983889,
322.9978333,1.646890879,322.9978333,1.918037891,322.9978333,1.913015723,322.9978333,2.090319633,322.9978333,2.11413312,
321.9829712,1.646254659,321.9829712,1.90984869,321.9829712,1.920369864,321.9829712,2.111109734,321.9829712,2.126859188,
321.0070496,1.657053232,321.0070496,1.918809295,321.0070496,1.924435616,321.0070496,2.119570494,321.0070496,2.10646224,
319.9919739,1.657520056,319.9919739,1.914239049,319.9919739,1.933500171,319.9919739,2.123685122,319.9919739,2.126727581,
319.0157776,1.664305925,319.0157776,1.925016403,319.0157776,1.922922492,319.0157776,2.119611025,319.0157776,2.123460293,
318.0004578,1.673573971,318.0004578,1.930058122,318.0004578,1.934200764,318.0004578,2.125517368,318.0004578,2.129566431,
316.9849548,1.673943639,316.9849548,1.947601557,316.9849548,1.945634246,316.9849548,2.141868591,316.9849548,2.137464762,
316.0084229,1.681538105,316.0084229,1.938304186,316.0084229,1.960048437,316.0084229,2.133446693,316.0084229,2.151095867,
314.9927063,1.686804295,314.9927063,1.946852446,314.9927063,1.950498223,314.9927063,2.146333456,314.9927063,2.151212454,
314.0158997,1.692795038,314.0158997,1.953502178,314.0158997,1.961137414,314.0158997,2.139784098,314.0158997,2.160222769,
312.9999084,1.706497312,312.9999084,1.963665247,312.9999084,1.970055461,312.9999084,2.162650824,312.9999084,2.17145586,
311.9838257,1.710120916,311.9838257,1.96919024,311.9838257,1.971294045,311.9838257,2.17223978,311.9838257,2.182966471,
311.0066833,1.716007352,311.0066833,1.981055856,311.0066833,1.988980889,311.0066833,2.171398878,311.0066833,2.184177399,
309.9903259,1.72244978,309.9903259,1.993788719,309.9903259,2.003015995,309.9903259,2.20495224,309.9903259,2.193959236,
309.0129395,1.729369164,309.0129395,1.998593092,309.0129395,2.003876209,309.0129395,2.199949503,309.0129395,2.201157331,
307.9963684,1.73717773,307.9963684,2.010526896,307.9963684,2.013118744,307.9963684,2.205316067,307.9963684,2.21926856,
307.0187378,1.74685812,307.0187378,2.022907019,307.0187378,2.026698828,307.0187378,2.215606451,307.0187378,2.219344139,
306.0018921,1.750972748,306.0018921,2.032953978,306.0018921,2.036892653,306.0018921,2.223533392,306.0018921,2.233430386,
304.9848938,1.755727768,304.9848938,2.027651072,304.9848938,2.042800426,304.9848938,2.237122774,304.9848938,2.246112585,
304.006897,1.765744567,304.006897,2.047307253,304.006897,2.054347038,304.006897,2.247866154,304.006897,2.256304741,
302.9897156,1.776405692,302.9897156,2.05493021,302.9897156,2.051581621,302.9897156,2.257749796,302.9897156,2.27448988,
302.0115051,1.784114957,302.0115051,2.065186262,302.0115051,2.071116924,302.0115051,2.272372961,302.0115051,2.27826643,
300.9940491,1.79345417,300.9940491,2.07649684,300.9940491,2.077735901,300.9940491,2.28559351,300.9940491,2.28994751,
300.0155945,1.804711938,300.0155945,2.084393263,300.0155945,2.090690136,300.0155945,2.279144049,300.0155945,2.300716639,
298.9979248,1.81041944,298.9979248,2.094886065,298.9979248,2.102344275,298.9979248,2.302519798,298.9979248,2.316128492,
298.0192566,1.821352363,298.0192566,2.104838133,298.0192566,2.111288786,298.0192566,2.329530001,298.0192566,2.322464228,
297.0013123,1.827990294,297.0013123,2.12063098,297.0013123,2.129901409,297.0013123,2.333607435,297.0013123,2.337306976,
295.9832458,1.840591073,295.9832458,2.130679607,295.9832458,2.140585423,295.9832458,2.351350784,295.9832458,2.36514163,
295.0042419,1.852307081,295.0042419,2.142493963,295.0042419,2.156681299,295.0042419,2.360308886,295.0042419,2.363285303,
293.9859314,1.863927484,293.9859314,2.165219307,293.9859314,2.171806812,293.9859314,2.391023397,293.9859314,2.394190073,
293.0067139,1.881326556,293.0067139,2.182841539,293.0067139,2.195105553,293.0067139,2.405025959,293.0067139,2.405699968,
291.9881897,1.900070786,291.9881897,2.202293158,291.9881897,2.213579655,291.9881897,2.444333792,291.9881897,2.432665586,
291.0086975,1.911014557,291.0086975,2.217507362,291.0086975,2.223352909,291.0086975,2.440838099,291.0086975,2.457727909,
289.9899292,1.920338392,289.9899292,2.224891663,289.9899292,2.236525059,289.9899292,2.463463783,289.9899292,2.478698015,
289.0102539,1.928237438,289.0102539,2.251502991,289.0102539,2.256026268,289.0102539,2.489091635,289.0102539,2.505963564,
287.991272,1.948560476,287.991272,2.270986319,287.991272,2.277604818,287.991272,2.518001795,287.991272,2.53028965,
287.0113525,1.958978295,287.0113525,2.284896135,287.0113525,2.301486254,287.0113525,2.532170773,287.0113525,2.534991741,
285.992157,1.971253991,285.992157,2.299123049,285.992157,2.312329292,285.992157,2.55008173,285.992157,2.557045221,
285.0120239,1.98249948,285.0120239,2.31306386,285.0120239,2.326889753,285.0120239,2.575357914,285.0120239,2.577502251,
283.9925537,2.000076056,283.9925537,2.328471661,283.9925537,2.338091373,283.9925537,2.603771687,283.9925537,2.607240438,
283.012207,2.009611368,283.012207,2.362935543,283.012207,2.359594345,283.012207,2.597757578,283.012207,2.608894587,
281.9925232,2.015018702,281.9925232,2.358714104,281.9925232,2.376362085,281.9925232,2.626366854,281.9925232,2.621021986,
281.0119934,2.025860071,281.0119934,2.3805058,281.0119934,2.397651196,281.0119934,2.626916409,281.0119934,2.635933876,
279.9920959,2.04321599,279.9920959,2.399162292,279.9920959,2.398104668,279.9920959,2.641875267,279.9920959,2.662326813,
279.0112915,2.047113895,279.0112915,2.408199549,279.0112915,2.417136908,279.0112915,2.685592413,279.0112915,2.710004568,
277.9911804,2.06157136,277.9911804,2.429695129,277.9911804,2.42802763,277.9911804,2.679906607,277.9911804,2.702771902,
277.0102234,2.068128586,277.0102234,2.415474653,277.0102234,2.440070152,277.0102234,2.679364681,277.0102234,2.714491844,
275.9898376,2.072178841,275.9898376,2.424259186,275.9898376,2.451570749,275.9898376,2.713917494,275.9898376,2.74438262,
275.008606,2.087918043,275.008606,2.449801207,275.008606,2.461959124,275.008606,2.721945047,275.008606,2.740575314,
273.9880676,2.099772215,273.9880676,2.466166019,273.9880676,2.492493629,273.9880676,2.738248348,273.9880676,2.76738596,
273.0066528,2.108539104,273.0066528,2.478749275,273.0066528,2.508009195,273.0066528,2.795062304,273.0066528,2.794892311,
271.9858704,2.119725704,271.9858704,2.502274036,271.9858704,2.513147593,271.9858704,2.770135164,271.9858704,2.767649412,
271.0042419,2.129740953,271.0042419,2.515842438,271.0042419,2.518281937,271.0042419,2.793362379,271.0042419,2.818794727,
269.9832153,2.148090124,269.9832153,2.534762621,269.9832153,2.523232698,269.9832153,2.784260035,269.9832153,2.872923851,
269.0014343,2.15846777,269.0014343,2.526185274,269.0014343,2.548676014,269.0014343,2.814162493,269.0014343,2.856956959,
268.0194702,2.153687716,268.0194702,2.542177439,268.0194702,2.547480583,268.0194702,2.860554218,268.0194702,2.851825476,
266.9981689,2.166635513,266.9981689,2.571855783,266.9981689,2.559238195,266.9981689,2.864837646,266.9981689,2.849218607,
266.0160522,2.171375275,266.0160522,2.560851812,266.0160522,2.564455509,266.0160522,2.844088078,266.0160522,2.882388353,
264.9944763,2.178694248,264.9944763,2.581641436,264.9944763,2.584434271,264.9944763,2.858075619,264.9944763,2.897509336,
264.0121155,2.194045067,264.0121155,2.591045141,264.0121155,2.595548391,264.0121155,2.877259254,264.0121155,2.91289854,
262.9904175,2.189020634,262.9904175,2.582382202,262.9904175,2.588920116,262.9904175,2.906052589,262.9904175,2.953580856,
262.0078735,2.19904685,262.0078735,2.623323917,262.0078735,2.622970343,262.0078735,2.913476944,262.0078735,2.908433914,
260.9859009,2.207961321,260.9859009,2.602039099,260.9859009,2.615701437,260.9859009,2.905727148,260.9859009,2.939496756,
260.0031433,2.205630541,260.0031433,2.598608732,260.0031433,2.622258902,260.0031433,2.920039892,260.0031433,2.955724716,

