H20,,60%-1,,60%-2,,60%-3,,80%-1,,80%-2,,80%-3,,100%-1,,100%-2,,100%-3,,
波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,波长 (nm),Abs,
582.0133667,0.001191429561,582.0133667,0.5813438296,582.0133667,0.7068924904,582.0133667,0.699206233,582.0133667,1.070213795,582.0133667,1.02037859,582.0133667,1.036548734,582.0133667,1.286506772,582.0133667,1.513376832,582.0133667,1.358638763,
581.0094604,0.000772113679,581.0094604,0.5797888637,581.0094604,0.7036299706,581.0094604,0.698335588,581.0094604,1.068135977,581.0094604,1.016065001,581.0094604,1.033217669,581.0094604,1.283109665,581.0094604,1.511048317,581.0094604,1.358694673,
580.005249,0.0006655979669,580.005249,0.5786863565,580.005249,0.7026305199,580.005249,0.6967445612,580.005249,1.063465118,580.005249,1.017043114,580.005249,1.032909632,580.005249,1.285976768,580.005249,1.510653377,580.005249,1.353390455,
579.0009155,-3.111382102E-005,579.0009155,0.5776962042,579.0009155,0.7037468553,579.0009155,0.6959706545,579.0009155,1.062434435,579.0009155,1.016066074,579.0009155,1.03091383,579.0009155,1.279840946,579.0009155,1.510475159,579.0009155,1.35018599,
577.9961548,0.000514944084,577.9961548,0.5776667595,577.9961548,0.7021224499,577.9961548,0.6947868466,577.9961548,1.06070745,577.9961548,1.014297843,577.9961548,1.031164289,577.9961548,1.273543358,577.9961548,1.50631392,577.9961548,1.35066843,
576.991272,0.0005879575037,576.991272,0.577246964,576.991272,0.7010023594,576.991272,0.6946510077,576.991272,1.060023189,576.991272,1.011902571,576.991272,1.030164719,576.991272,1.277334213,576.991272,1.509296179,576.991272,1.346221328,
575.986084,0.0006697201752,575.986084,0.5763796568,575.986084,0.6995747685,575.986084,0.6933447719,575.986084,1.059087396,575.986084,1.007404208,575.986084,1.028265357,575.986084,1.274851084,575.986084,1.503540277,575.986084,1.341829181,
575.0178833,0.001029565348,575.0178833,0.5754508972,575.0178833,0.6995675564,575.0178833,0.6912385821,575.0178833,1.056979299,575.0178833,1.007842302,575.0178833,1.024994016,575.0178833,1.272267342,575.0178833,1.496797085,575.0178833,1.339378595,
574.012146,0.0005267881788,574.012146,0.5745779872,574.012146,0.6980981827,574.012146,0.6897147298,574.012146,1.055085063,574.012146,1.005941987,574.012146,1.024419904,574.012146,1.268634439,574.012146,1.494526625,574.012146,1.338516712,
573.0062866,0.0004579829692,573.0062866,0.5743188262,573.0062866,0.6961992383,573.0062866,0.6902453899,573.0062866,1.054589868,573.0062866,1.00451684,573.0062866,1.022993684,573.0062866,1.268489838,573.0062866,1.498122334,573.0062866,1.33502543,
572.0001221,0.0007479456835,572.0001221,0.572727263,572.0001221,0.6964982748,572.0001221,0.6888700128,572.0001221,1.05177784,572.0001221,1.002561212,572.0001221,1.018763185,572.0001221,1.26731956,572.0001221,1.495760798,572.0001221,1.334758401,
570.9937134,0.0003034118563,570.9937134,0.5705109835,570.9937134,0.6949970126,570.9937134,0.6875270605,570.9937134,1.049308777,570.9937134,1.000445008,570.9937134,1.01744926,570.9937134,1.258540869,570.9937134,1.487153649,570.9937134,1.331848741,
569.9869385,0.0009862872539,569.9869385,0.5710369349,569.9869385,0.6938995123,569.9869385,0.6875578165,569.9869385,1.044837475,569.9869385,0.998380661,569.9869385,1.015593648,569.9869385,1.259005666,569.9869385,1.480547428,569.9869385,1.329143763,
569.017334,0.0007622855483,569.017334,0.5696618557,569.017334,0.6920838356,569.017334,0.6854013205,569.017334,1.046276331,569.017334,0.99564749,569.017334,1.013928652,569.017334,1.260957479,569.017334,1.477337956,569.017334,1.326014876,
568.0101929,0.0006839537527,568.0101929,0.5691444874,568.0101929,0.689853549,568.0101929,0.6851630807,568.0101929,1.042596698,568.0101929,0.9936724901,568.0101929,1.013264537,568.0101929,1.249644876,568.0101929,1.471399426,568.0101929,1.320140481,
567.0027466,0.0007717506378,567.0027466,0.5678445697,567.0027466,0.6887375116,567.0027466,0.6842945218,567.0027466,1.039295435,567.0027466,0.9934949279,567.0027466,1.007696271,567.0027466,1.253808856,567.0027466,1.466298223,567.0027466,1.319720626,
565.9949951,0.0006001146394,565.9949951,0.5660454631,565.9949951,0.6884166002,565.9949951,0.6826295257,565.9949951,1.038599968,565.9949951,0.9875312448,565.9949951,1.005506158,565.9949951,1.244600177,565.9949951,1.470314503,565.9949951,1.314109683,
564.9871826,0.00116941845,564.9871826,0.5654216409,564.9871826,0.6876941919,564.9871826,0.6813864708,564.9871826,1.035603404,564.9871826,0.9849107862,564.9871826,1.004824042,564.9871826,1.242661119,564.9871826,1.460856795,564.9871826,1.308159471,
564.0162964,0.0008868521545,564.0162964,0.5653506517,564.0162964,0.6851857901,564.0162964,0.6785084605,564.0162964,1.032365084,564.0162964,0.9859284163,564.0162964,1.001679897,564.0162964,1.239297032,564.0162964,1.462239146,564.0162964,1.308809519,
563.0079346,0.00074369309,563.0079346,0.5646953583,563.0079346,0.6845164299,563.0079346,0.6799069047,563.0079346,1.03094089,563.0079346,0.9835492969,563.0079346,0.9996142983,563.0079346,1.239036202,563.0079346,1.454095006,563.0079346,1.30449605,
561.9992676,0.0005419501103,561.9992676,0.5632502437,561.9992676,0.6824361086,561.9992676,0.6779859066,561.9992676,1.027176142,561.9992676,0.9805901647,561.9992676,0.9995652437,561.9992676,1.230821252,561.9992676,1.44623971,561.9992676,1.303555846,
560.9903564,0.0008530810592,560.9903564,0.5637192726,560.9903564,0.6820091605,560.9903564,0.6784497499,560.9903564,1.026748896,560.9903564,0.978777945,560.9903564,0.9954478741,560.9903564,1.230153084,560.9903564,1.445765257,560.9903564,1.300341487,
560.0185547,0.0008524844889,560.0185547,0.5616569519,560.0185547,0.6810575128,560.0185547,0.6754563451,560.0185547,1.026661754,560.0185547,0.9757371545,560.0185547,0.9936382174,560.0185547,1.227375507,560.0185547,1.441499591,560.0185547,1.297029495,
559.0092163,0.0009150226833,559.0092163,0.5614702106,559.0092163,0.6809380054,559.0092163,0.676564455,559.0092163,1.022451162,559.0092163,0.9760963917,559.0092163,0.9932079911,559.0092163,1.222896338,559.0092163,1.437252522,559.0092163,1.290155649,
557.9995728,0.0008495536167,557.9995728,0.560562551,557.9995728,0.6789308786,557.9995728,0.6755257249,557.9995728,1.019391179,557.9995728,0.9724498391,557.9995728,0.9885677099,557.9995728,1.223398328,557.9995728,1.433110595,557.9995728,1.289697289,
556.9896851,0.0008721969207,556.9896851,0.559995234,556.9896851,0.679269731,556.9896851,0.6747006178,556.9896851,1.015982747,556.9896851,0.9723662734,556.9896851,0.987903893,556.9896851,1.222759962,556.9896851,1.432304263,556.9896851,1.286653161,
556.0169067,0.0005092942738,556.0169067,0.5593237281,556.0169067,0.6779775023,556.0169067,0.6732754707,556.0169067,1.017665148,556.0169067,0.9684925675,556.0169067,0.9865181446,556.0169067,1.217267156,556.0169067,1.429895997,556.0169067,1.283673882,
555.0065918,0.001188314753,555.0065918,0.5595211983,555.0065918,0.6774529815,555.0065918,0.6729278564,555.0065918,1.013997436,555.0065918,0.9694886208,555.0065918,0.9853851199,555.0065918,1.21557951,555.0065918,1.425649643,555.0065918,1.280155182,
553.9960327,0.001034054323,553.9960327,0.5593137145,553.9960327,0.677210927,553.9960327,0.672772944,553.9960327,1.014876008,553.9960327,0.9688637257,553.9960327,0.9855105877,553.9960327,1.215553999,553.9960327,1.422008276,553.9960327,1.279244781,
552.9852295,0.0007576697972,552.9852295,0.5581609011,552.9852295,0.6761670113,552.9852295,0.6728553176,552.9852295,1.012633801,552.9852295,0.967351377,552.9852295,0.9833332896,552.9852295,1.21131289,552.9852295,1.413721919,552.9852295,1.276286006,
552.0115356,0.0007534949109,552.0115356,0.5579331517,552.0115356,0.6761909127,552.0115356,0.6710967422,552.0115356,1.011887074,552.0115356,0.9645692706,552.0115356,0.9827845693,552.0115356,1.206654668,552.0115356,1.41696775,552.0115356,1.275207162,
551.0002441,0.0005143220769,551.0002441,0.5580067635,551.0002441,0.6749703884,551.0002441,0.6727563143,551.0002441,1.012153149,551.0002441,0.9641417265,551.0002441,0.9808278084,551.0002441,1.210518718,551.0002441,1.415143609,551.0002441,1.273865819,
549.9886475,0.0009638455813,549.9886475,0.558608532,549.9886475,0.6754162908,549.9886475,0.6722685695,549.9886475,1.009252667,549.9886475,0.9635083079,549.9886475,0.9798921943,549.9886475,1.208090305,549.9886475,1.406823277,549.9886475,1.26973176,
549.0143433,0.0008711075061,549.0143433,0.5593349338,549.0143433,0.6751847267,549.0143433,0.6721405387,549.0143433,1.010155559,549.0143433,0.96322155,549.0143433,0.9804334044,549.0143433,1.206603646,549.0143433,1.407244921,549.0143433,1.270964265,
548.0022583,0.001086082542,548.0022583,0.5590699911,548.0022583,0.6750314236,548.0022583,0.6730366945,548.0022583,1.009178042,548.0022583,0.9643059373,548.0022583,0.9809203148,548.0022583,1.206805944,548.0022583,1.409658194,548.0022583,1.270432472,
546.9901123,0.0008640524466,546.9901123,0.5585643053,546.9901123,0.6749961376,546.9901123,0.6722378135,546.9901123,1.009546041,546.9901123,0.9629986286,546.9901123,0.9790600538,546.9901123,1.204951167,546.9901123,1.405436039,546.9901123,1.267722368,
546.0150757,0.000608046772,546.0150757,0.5581156611,546.0150757,0.6755289435,546.0150757,0.671497643,546.0150757,1.008797765,546.0150757,0.9615023732,546.0150757,0.9793408513,546.0150757,1.201674342,546.0150757,1.407355309,546.0150757,1.267209768,
545.0022583,0.000682294427,545.0022583,0.5586748719,545.0022583,0.6748897433,545.0022583,0.672693193,545.0022583,1.008989215,545.0022583,0.9624535441,545.0022583,0.9797796011,545.0022583,1.203115225,545.0022583,1.406779647,545.0022583,1.268680096,
543.9893188,0.0007822013577,543.9893188,0.5592542291,543.9893188,0.6755262017,543.9893188,0.673276484,543.9893188,1.007882118,543.9893188,0.9630230069,543.9893188,0.9799003601,543.9893188,1.203329802,543.9893188,1.403425813,543.9893188,1.267718077,
543.0136108,0.0008223469486,543.0136108,0.55912292,543.0136108,0.6758213043,543.0136108,0.6738001108,543.0136108,1.008206248,543.0136108,0.9620729089,543.0136108,0.9789766669,543.0136108,1.205147624,543.0136108,1.404517293,543.0136108,1.267792225,
542.0001831,0.0007799711893,542.0001831,0.5604444146,542.0001831,0.6762403846,542.0001831,0.6746816635,542.0001831,1.008627653,542.0001831,0.9625973105,542.0001831,0.9795093536,542.0001831,1.203943014,542.0001831,1.404265165,542.0001831,1.266873837,
540.9864502,0.0006021884037,540.9864502,0.5576990247,540.9864502,0.6775854826,540.9864502,0.6730580926,540.9864502,1.008504152,540.9864502,0.9618400335,540.9864502,0.9789091945,540.9864502,1.201926827,540.9864502,1.404083252,540.9864502,1.268898129,
540.0100708,0.001001880388,540.0100708,0.5587405562,540.0100708,0.6777805686,540.0100708,0.6736621857,540.0100708,1.009468436,540.0100708,0.962643981,540.0100708,0.9806610346,540.0100708,1.203341007,540.0100708,1.403699994,540.0100708,1.267146707,
538.9959106,0.0005432978505,538.9959106,0.5605618358,538.9959106,0.6780769229,538.9959106,0.6747999191,538.9959106,1.010090113,538.9959106,0.9632031322,538.9959106,0.9820731282,538.9959106,1.204362154,538.9959106,1.402798057,538.9959106,1.267375708,
537.9815674,0.0007859616308,537.9815674,0.5618264079,537.9815674,0.6782400608,537.9815674,0.6778720617,537.9815674,1.012604356,537.9815674,0.9657703638,537.9815674,0.9833387733,537.9815674,1.207695961,537.9815674,1.402799249,537.9815674,1.269653916,
537.0045166,0.0007727101329,537.0045166,0.5620589256,537.0045166,0.6793364882,537.0045166,0.676890254,537.0045166,1.013025165,537.0045166,0.9661806822,537.0045166,0.983029902,537.0045166,1.205638051,537.0045166,1.407202005,537.0045166,1.269217849,
535.9896851,0.0009180317866,535.9896851,0.5619866848,535.9896851,0.6810880303,535.9896851,0.6769338846,535.9896851,1.012780309,535.9896851,0.9677292109,535.9896851,0.9848681092,535.9896851,1.209678292,535.9896851,1.406818867,535.9896851,1.270290136,
535.012146,0.0002162275341,535.012146,0.5635670424,535.012146,0.6806075573,535.012146,0.6786307693,535.012146,1.01663816,535.012146,0.9685971737,535.012146,0.9864447713,535.012146,1.211344481,535.012146,1.409439206,535.012146,1.270693302,
533.9968262,0.0004257998662,533.9968262,0.5649108887,533.9968262,0.6815600991,533.9968262,0.6801133752,533.9968262,1.016645908,533.9968262,0.970613122,533.9968262,0.9879127145,533.9968262,1.210898042,533.9968262,1.409855008,533.9968262,1.275798559,
532.9812622,0.0006402693107,532.9812622,0.5632817745,532.9812622,0.6835989952,532.9812622,0.6791861653,532.9812622,1.01692009,532.9812622,0.9709093571,532.9812622,0.988343358,532.9812622,1.211191058,532.9812622,1.409844875,532.9812622,1.275981665,
532.0031128,0.0008567381301,532.0031128,0.5657027364,532.0031128,0.684472084,532.0031128,0.6818771958,532.0031128,1.02109015,532.0031128,0.9734144211,532.0031128,0.9927169085,532.0031128,1.213917136,532.0031128,1.413726091,532.0031128,1.277630687,
530.9871216,0.0007694945671,530.9871216,0.5675708055,530.9871216,0.6850094795,530.9871216,0.6846104264,530.9871216,1.021665454,530.9871216,0.9756146669,530.9871216,0.994304359,530.9871216,1.217194676,530.9871216,1.417887211,530.9871216,1.280222893,
530.0084839,0.0006078394363,530.0084839,0.5694772005,530.0084839,0.685826242,530.0084839,0.6870898008,530.0084839,1.025505662,530.0084839,0.9800396562,530.0084839,0.9963347912,530.0084839,1.220488429,530.0084839,1.419796824,530.0084839,1.280290127,
528.9920044,0.0005800775834,528.9920044,0.5686852932,528.9920044,0.6877679825,528.9920044,0.6863635182,528.9920044,1.02553916,528.9920044,0.9792688489,528.9920044,0.9966118336,528.9920044,1.220750451,528.9920044,1.419679165,528.9920044,1.284890652,
528.0130005,0.0007247643662,528.0130005,0.5672610998,528.0130005,0.6893653274,528.0130005,0.6863108873,528.0130005,1.027478456,528.0130005,0.9808401465,528.0130005,0.9983879924,528.0130005,1.221763015,528.0130005,1.422557116,528.0130005,1.287302494,
526.9960938,0.0006340216496,526.9960938,0.5701677203,526.9960938,0.6901578903,526.9960938,0.6888461113,526.9960938,1.030591369,526.9960938,0.9830981493,526.9960938,1.001065254,526.9960938,1.227534413,526.9960938,1.428653717,526.9960938,1.290861726,
526.0166016,0.0006150199333,526.0166016,0.5710920691,526.0166016,0.6913070679,526.0166016,0.6896653771,526.0166016,1.032362103,526.0166016,0.9857341051,526.0166016,1.004454017,526.0166016,1.230042219,526.0166016,1.427040458,526.0166016,1.2923913,
524.9992065,0.0005928825703,524.9992065,0.5716519952,524.9992065,0.6933833361,524.9992065,0.6907266974,524.9992065,1.03564167,524.9992065,0.9879653454,524.9992065,1.005347371,524.9992065,1.230932832,524.9992065,1.434048057,524.9992065,1.298500896,
523.9816284,0.0008037778316,523.9816284,0.5737230182,523.9816284,0.6949702501,523.9816284,0.6932069659,523.9816284,1.039000869,523.9816284,0.990455091,523.9816284,1.009038568,523.9816284,1.235574722,523.9816284,1.435124993,523.9816284,1.297930598,
523.0014038,0.0004603670095,523.0014038,0.5743352175,523.0014038,0.6967758536,523.0014038,0.6947462559,523.0014038,1.041605353,523.0014038,0.9940829873,523.0014038,1.013192654,523.0014038,1.239679694,523.0014038,1.445895791,523.0014038,1.304443955,
521.9833984,0.0007484124508,521.9833984,0.5767201781,521.9833984,0.6978724003,521.9833984,0.6963613629,521.9833984,1.042902708,521.9833984,0.996630013,521.9833984,1.014050961,521.9833984,1.244357467,521.9833984,1.445724607,521.9833984,1.306213498,
521.0027466,0.0009479684522,521.0027466,0.577765584,521.0027466,0.6999056935,521.0027466,0.6988959908,521.0027466,1.048491716,521.0027466,1.000298858,521.0027466,1.018928766,521.0027466,1.246770859,521.0027466,1.448965907,521.0027466,1.308630347,
519.984314,0.0008528994513,519.984314,0.5789710879,519.984314,0.7010579109,519.984314,0.7011319399,519.984314,1.050957441,519.984314,1.004341483,519.984314,1.021478295,519.984314,1.249297738,519.984314,1.453638077,519.984314,1.314835429,
519.0033569,0.0006081245374,519.0033569,0.5807753801,519.0033569,0.7024989724,519.0033569,0.7012558579,519.0033569,1.050939679,519.0033569,1.004442453,519.0033569,1.02280283,519.0033569,1.254361749,519.0033569,1.459612131,519.0033569,1.31612885,
517.984375,0.000636717712,517.984375,0.5807390213,517.984375,0.7037789226,517.984375,0.7030724883,517.984375,1.054816246,517.984375,1.006741881,517.984375,1.025370359,517.984375,1.255719304,517.984375,1.462955832,517.984375,1.322385907,
517.0029297,0.0007935859612,517.0029297,0.581813693,517.0029297,0.7060178518,517.0029297,0.7040432096,517.0029297,1.058013558,517.0029297,1.009971499,517.0029297,1.029693246,517.0029297,1.259463429,517.0029297,1.464326024,517.0029297,1.324391961,
515.9834595,0.0005041369586,515.9834595,0.5832880735,515.9834595,0.7071204782,515.9834595,0.7057659626,515.9834595,1.062608957,515.9834595,1.013577938,515.9834595,1.03278017,515.9834595,1.262603402,515.9834595,1.473707438,515.9834595,1.33090961,
515.0016479,0.0004426166706,515.0016479,0.5853062272,515.0016479,0.7082868814,515.0016479,0.708568871,515.0016479,1.064966559,515.0016479,1.015835404,515.0016479,1.03763032,515.0016479,1.267959714,515.0016479,1.472985744,515.0016479,1.334510684,
513.9817505,0.0008330323035,513.9817505,0.5859726667,513.9817505,0.709513247,513.9817505,0.7092767954,513.9817505,1.069782734,513.9817505,1.020882249,513.9817505,1.039885759,513.9817505,1.273335934,513.9817505,1.47871542,513.9817505,1.337848544,
512.9995117,0.0005035668146,512.9995117,0.5876880884,512.9995117,0.7128771544,512.9995117,0.7119931579,512.9995117,1.070447326,512.9995117,1.022218704,512.9995117,1.043711305,512.9995117,1.275699973,512.9995117,1.489658117,512.9995117,1.339928389,
512.0170898,0.0008173414972,512.0170898,0.5886716843,512.0170898,0.7141573429,512.0170898,0.7125917077,512.0170898,1.074012399,512.0170898,1.025013328,512.0170898,1.043482661,512.0170898,1.280826449,512.0170898,1.492231965,512.0170898,1.343252301,
510.996521,0.0006540352479,510.996521,0.5892449617,510.996521,0.7140266299,510.996521,0.7142657042,510.996521,1.078323245,510.996521,1.027129292,510.996521,1.047976255,510.996521,1.286249161,510.996521,1.4974792,510.996521,1.3498106,
510.0135803,0.0008557784604,510.0135803,0.5901533961,510.0135803,0.716432631,510.0135803,0.7155680656,510.0135803,1.080397487,510.0135803,1.032936335,510.0135803,1.049896359,510.0135803,1.287046432,510.0135803,1.500414968,510.0135803,1.354800701,
508.9925842,0.0005616225535,508.9925842,0.5905892253,508.9925842,0.7171656489,508.9925842,0.7164868712,508.9925842,1.08013165,508.9925842,1.033813596,508.9925842,1.052114964,508.9925842,1.292888045,508.9925842,1.501526833,508.9925842,1.359234691,
508.0092773,0.0006930800737,508.0092773,0.5920250416,508.0092773,0.7189162374,508.0092773,0.7190321088,508.0092773,1.087680101,508.0092773,1.035464525,508.0092773,1.056262612,508.0092773,1.295461416,508.0092773,1.505384207,508.0092773,1.361641645,
506.987915,0.0003079710004,506.987915,0.5926322341,506.987915,0.720110178,506.987915,0.7212209105,506.987915,1.087712646,506.987915,1.037679791,506.987915,1.058710098,506.987915,1.298933864,506.987915,1.51301527,506.987915,1.360718489,
506.0041199,0.0007819939055,506.0041199,0.5945824981,506.0041199,0.7213123441,506.0041199,0.7215837836,506.0041199,1.090595484,506.0041199,1.040500164,506.0041199,1.063174963,506.0041199,1.299196601,506.0041199,1.523743272,506.0041199,1.369119644,
504.9823608,0.00041978847,504.9823608,0.5947397947,504.9823608,0.7219577432,504.9823608,0.7226272821,504.9823608,1.092441916,504.9823608,1.042155027,504.9823608,1.061965823,504.9823608,1.302185059,504.9823608,1.523768663,504.9823608,1.370120525,
503.9981384,0.0007807750953,503.9981384,0.5958526134,503.9981384,0.7229914069,503.9981384,0.7225734591,503.9981384,1.097304344,503.9981384,1.046184778,503.9981384,1.066826701,503.9981384,1.306956053,503.9981384,1.526644945,503.9981384,1.372897983,
503.0137634,0.0004933042219,503.0137634,0.5964329243,503.0137634,0.7233037353,503.0137634,0.7246488333,503.0137634,1.098837972,503.0137634,1.046042562,503.0137634,1.068917274,503.0137634,1.308048129,503.0137634,1.529644728,503.0137634,1.380518794,
501.9913025,0.0004401809128,501.9913025,0.5968907475,501.9913025,0.7253668904,501.9913025,0.7247998714,501.9913025,1.099612236,501.9913025,1.047241449,501.9913025,1.070068598,501.9913025,1.314186096,501.9913025,1.530520439,501.9913025,1.38229084,
501.0064392,0.0003779960389,501.0064392,0.5968133807,501.0064392,0.7255073786,501.0064392,0.7262629867,501.0064392,1.099990487,501.0064392,1.049321413,501.0064392,1.070055604,501.0064392,1.312348008,501.0064392,1.535969019,501.0064392,1.380565643,
499.983551,0.0008758023032,499.983551,0.5983566046,499.983551,0.7259617448,499.983551,0.7272486091,499.983551,1.102387428,499.983551,1.049317002,499.983551,1.071866393,499.983551,1.316079974,499.983551,1.537291527,499.983551,1.381170988,
498.9983826,0.000723986479,498.9983826,0.5987779498,498.9983826,0.7265583277,498.9983826,0.7271105051,498.9983826,1.104897976,498.9983826,1.052514911,498.9983826,1.073096991,498.9983826,1.317854762,498.9983826,1.539954662,498.9983826,1.383036375,
498.0128784,0.0006975654978,498.0128784,0.5994459391,498.0128784,0.7277178764,498.0128784,0.7279991508,498.0128784,1.106178522,498.0128784,1.052870035,498.0128784,1.074371219,498.0128784,1.318756819,498.0128784,1.541409373,498.0128784,1.386922479,
496.9894104,0.0007797896396,496.9894104,0.5988556147,496.9894104,0.7278616428,496.9894104,0.7289811969,496.9894104,1.106540918,496.9894104,1.053914666,496.9894104,1.076255441,496.9894104,1.322403431,496.9894104,1.54460144,496.9894104,1.386668086,
496.00354,0.0007311170921,496.00354,0.5987077355,496.00354,0.728366673,496.00354,0.727366209,496.00354,1.106197,496.00354,1.054452896,496.00354,1.075230718,496.00354,1.321754694,496.00354,1.538533688,496.00354,1.38954854,
495.0174866,0.0005334230955,495.0174866,0.5993747711,495.0174866,0.7284319401,495.0174866,0.7297542691,495.0174866,1.106413007,495.0174866,1.05494225,495.0174866,1.077404499,495.0174866,1.325652242,495.0174866,1.546891332,495.0174866,1.388679266,
493.9933472,0.0007947529666,493.9933472,0.6006966233,493.9933472,0.7281713486,493.9933472,0.730021596,493.9933472,1.111269951,493.9933472,1.057098866,493.9933472,1.079032898,493.9933472,1.322654247,493.9933472,1.544125795,493.9933472,1.390176535,
493.006897,0.001016825438,493.006897,0.6020156741,493.006897,0.7279888988,493.006897,0.7310160995,493.006897,1.109926105,493.006897,1.058286786,493.006897,1.078807712,493.006897,1.324967027,493.006897,1.545097947,493.006897,1.392202258,
491.9822693,0.0007150151068,491.9822693,0.5991321206,491.9822693,0.7277231812,491.9822693,0.7283281684,491.9822693,1.10764277,491.9822693,1.057183862,491.9822693,1.077297449,491.9822693,1.321097374,491.9822693,1.541927218,491.9822693,1.390930772,
490.9953613,0.000455650792,490.9953613,0.5976750255,490.9953613,0.7281011939,490.9953613,0.7278355956,490.9953613,1.108223081,490.9953613,1.056410789,490.9953613,1.076477766,490.9953613,1.322826028,490.9953613,1.546633601,490.9953613,1.389631271,
490.0083618,0.0005624519545,490.0083618,0.6006860137,490.0083618,0.7288930416,490.0083618,0.7306236029,490.0083618,1.109907866,490.0083618,1.056798697,490.0083618,1.079658508,490.0083618,1.323906302,490.0083618,1.547810555,490.0083618,1.388447881,
488.9831543,0.0004657829413,488.9831543,0.6016126275,488.9831543,0.7287783623,488.9831543,0.7317144871,488.9831543,1.109899282,488.9831543,1.059404135,488.9831543,1.079949617,488.9831543,1.326760411,488.9831543,1.546322942,488.9831543,1.392782092,
487.9956055,0.0008140478167,487.9956055,0.5999875069,487.9956055,0.7292095423,487.9956055,0.7302410603,487.9956055,1.110211015,487.9956055,1.057412624,487.9956055,1.078884363,487.9956055,1.325256586,487.9956055,1.547632933,487.9956055,1.393696427,
487.0079956,0.0007286797045,487.0079956,0.5982489586,487.0079956,0.729652226,487.0079956,0.7299110293,487.0079956,1.111016393,487.0079956,1.057631016,487.0079956,1.07870543,487.0079956,1.32561028,487.0079956,1.546349883,487.0079956,1.396281242,
485.9821167,0.0007850539405,485.9821167,0.6012237072,485.9821167,0.7303555608,485.9821167,0.7318956852,485.9821167,1.113325238,485.9821167,1.059991598,485.9821167,1.08231473,485.9821167,1.328335285,485.9821167,1.549923778,485.9821167,1.395075083,
484.9940796,0.0006602572976,484.9940796,0.6036364436,484.9940796,0.730246067,484.9940796,0.734158814,484.9940796,1.114480495,484.9940796,1.062817216,484.9940796,1.083355427,484.9940796,1.331568003,484.9940796,1.554474711,484.9940796,1.395758986,
484.0058289,0.0006761498516,484.0058289,0.6001207829,484.0058289,0.7312347889,484.0058289,0.7318425775,484.0058289,1.112350345,484.0058289,1.060411572,484.0058289,1.081229925,484.0058289,1.328306437,484.0058289,1.551058769,484.0058289,1.396814823,
483.0173645,0.000795479049,483.0173645,0.5985114574,483.0173645,0.7326990366,483.0173645,0.7310966849,483.0173645,1.113719821,483.0173645,1.060297251,483.0173645,1.082720041,483.0173645,1.328172445,483.0173645,1.5538311,483.0173645,1.399755359,
481.9906311,0.0005871280446,481.9906311,0.6004260182,481.9906311,0.7325673103,481.9906311,0.7330595255,481.9906311,1.115986347,481.9906311,1.0633986,481.9906311,1.085686684,481.9906311,1.331321597,481.9906311,1.557230473,481.9906311,1.401696086,
481.00177,0.0007923152298,481.00177,0.6017015576,481.00177,0.7332182527,481.00177,0.7348316908,481.00177,1.11831522,481.00177,1.066538453,481.00177,1.086936116,481.00177,1.33018136,481.00177,1.560334325,481.00177,1.404119849,
480.0126953,0.0008624443435,480.0126953,0.602942884,480.0126953,0.7345899343,480.0126953,0.7356156111,480.0126953,1.120120168,480.0126953,1.066200972,480.0126953,1.088127255,480.0126953,1.336579442,480.0126953,1.562116385,480.0126953,1.406305075,
478.9854126,0.0008963977452,478.9854126,0.6037602425,478.9854126,0.7354665399,478.9854126,0.7367200851,478.9854126,1.122930527,478.9854126,1.067557812,478.9854126,1.091891527,478.9854126,1.336264372,478.9854126,1.565772176,478.9854126,1.411725998,
477.9959412,0.001127164578,477.9959412,0.604937017,477.9959412,0.7373560667,477.9959412,0.7383827567,477.9959412,1.125344157,477.9959412,1.069833398,477.9959412,1.093276262,477.9959412,1.341012359,477.9959412,1.568643928,477.9959412,1.411447167,
477.0062866,0.0004246079479,477.0062866,0.6049448848,477.0062866,0.7385829091,477.0062866,0.7390891314,477.0062866,1.128822923,477.0062866,1.070894599,477.0062866,1.094853759,477.0062866,1.341813207,477.0062866,1.571661949,477.0062866,1.413126945,
476.0164185,0.0003622180375,476.0164185,0.6057439446,476.0164185,0.7382509708,476.0164185,0.740018189,476.0164185,1.128540516,476.0164185,1.072528243,476.0164185,1.097723007,476.0164185,1.344622731,476.0164185,1.571350813,476.0164185,1.418385148,
474.9883728,0.0006783276331,474.9883728,0.6063851714,474.9883728,0.7398513556,474.9883728,0.7416766286,474.9883728,1.130938172,474.9883728,1.076119304,474.9883728,1.099763513,474.9883728,1.350516915,474.9883728,1.579263806,474.9883728,1.420532823,
473.9980774,0.0006610869314,473.9980774,0.6074361205,473.9980774,0.7414851785,473.9980774,0.7427800298,473.9980774,1.13408649,473.9980774,1.077826142,473.9980774,1.102177382,473.9980774,1.353063107,473.9980774,1.578134418,473.9980774,1.420854211,
473.0076904,0.0005868169828,473.0076904,0.6084070206,473.0076904,0.7423294187,473.0076904,0.743413806,473.0076904,1.135112643,473.0076904,1.080237269,473.0076904,1.103434324,473.0076904,1.353573084,473.0076904,1.580204129,473.0076904,1.425566792,
